source,dest,weight
hamburger meat,mayonnaise,24
hamburger meat,soft cheese,58
hamburger meat,organic sausage,5
hamburger meat,snack products,8
hamburger meat,instant coffee,17
hamburger meat,specialty fat,13
hamburger meat,mustard,28
hamburger meat,soups,17
hamburger meat,sweet spreads,25
hamburger meat,bags,2
hamburger meat,long life bakery product,71
hamburger meat,chocolate marshmallow,17
hamburger meat,rum,10
hamburger meat,sauces,16
hamburger meat,waffles,89
hamburger meat,napkins,99
hamburger meat,spices,15
hamburger meat,baby cosmetics,2
hamburger meat,brandy,12
hamburger meat,frozen fruits,5
hamburger meat,canned fruit,6
hamburger meat,zwieback,21
hamburger meat,liver loaf,22
hamburger meat,prosecco,8
hamburger meat,bathroom cleaner,7
hamburger meat,cat food,58
hamburger meat,semi-finished bread,56
hamburger meat,cookware,8
hamburger meat,canned fish,35
hamburger meat,chewing gum,49
hamburger meat,canned vegetables,35
hamburger meat,light bulbs,15
hamburger meat,artif. sweetener,12
hamburger meat,hygiene articles,72
hamburger meat,frozen fish,31
hamburger meat,potato products,5
hamburger meat,nuts/prunes,16
hamburger meat,vinegar,24
hamburger meat,frozen dessert,30
hamburger meat,decalcifier,4
hamburger meat,spread cheese,40
hamburger meat,house keeping products,14
hamburger meat,frozen chicken,2
hamburger meat,soap,13
hamburger meat,cling film/bags,27
hamburger meat,female sanitary products,13
hamburger meat,white bread,99
hamburger meat,pet care,30
hamburger meat,Instant food products,18
hamburger meat,salty snack,87
hamburger meat,specialty cheese,21
hamburger meat,baking powder,42
hamburger meat,dish cleaner,24
hamburger meat,sliced cheese,73
hamburger meat,frozen vegetables,110
hamburger meat,whipped/sour cream,163
hamburger meat,oil,72
hamburger meat,salt,28
hamburger meat,shopping bags,161
hamburger meat,margarine,108
hamburger meat,domestic eggs,148
hamburger meat,photo/film,25
hamburger meat,hair spray,2
hamburger meat,onions,100
hamburger meat,candy,69
hamburger meat,UHT-milk,95
hamburger meat,liquor (appetizer),23
hamburger meat,pickled vegetables,51
hamburger meat,liquor,36
hamburger meat,cream cheese,103
hamburger meat,hard cheese,59
hamburger meat,ice cream,79
hamburger meat,meat,82
hamburger meat,white wine,59
hamburger meat,cleaner,12
hamburger meat,condensed milk,33
hamburger meat,specialty chocolate,68
hamburger meat,dog food,23
hamburger meat,dessert,104
hamburger meat,bottled beer,166
hamburger meat,beverages,79
hamburger meat,finished products,24
hamburger meat,popcorn,22
hamburger meat,pasta,45
hamburger meat,curd,137
hamburger meat,newspapers,139
hamburger meat,sparkling wine,20
hamburger meat,fish,11
hamburger meat,processed cheese,52
hamburger meat,grapes,68
hamburger meat,detergent,44
hamburger meat,soda,226
hamburger meat,herbs,44
hamburger meat,frozen meals,80
hamburger meat,sugar,78
hamburger meat,flour,48
hamburger meat,frozen potato products,20
hamburger meat,red/blush wine,50
hamburger meat,curd cheese,16
hamburger meat,turkey,29
hamburger meat,ham,85
hamburger meat,misc. beverages,64
hamburger meat,coffee,126
hamburger meat,berries,91
hamburger meat,canned beer,169
hamburger meat,pastry,173
hamburger meat,pork,130
hamburger meat,root vegetables,204
root vegetables,preservation products,1
root vegetables,toilet cleaner,2
root vegetables,make up remover,2
root vegetables,ready soups,10
root vegetables,pudding powder,13
root vegetables,specialty vegetables,8
root vegetables,salad dressing,6
root vegetables,tea,22
root vegetables,rice,37
root vegetables,flower (seeds),48
root vegetables,kitchen utensil,1
root vegetables,jam,23
root vegetables,honey,7
root vegetables,cake bar,63
root vegetables,organic products,9
root vegetables,softener,34
root vegetables,cocoa drinks,10
root vegetables,nut snack,17
root vegetables,rubbing alcohol,2
root vegetables,skin care,17
root vegetables,cream,8
root vegetables,ketchup,24
root vegetables,syrup,18
root vegetables,abrasive cleaner,14
root vegetables,liqueur,9
root vegetables,seasonal products,75
root vegetables,cooking chocolate,12
root vegetables,tidbits,17
root vegetables,whisky,8
root vegetables,candles,48
root vegetables,male cosmetics,26
root vegetables,dishes,93
root vegetables,meat spreads,29
root vegetables,cereals,35
root vegetables,flower soil/fertilizer,9
root vegetables,kitchen towels,21
root vegetables,roll products,57
root vegetables,dental care,23
root vegetables,mayonnaise,47
root vegetables,soft cheese,105
root vegetables,organic sausage,15
root vegetables,snack products,23
root vegetables,instant coffee,42
root vegetables,specialty fat,22
root vegetables,mustard,71
root vegetables,soups,37
root vegetables,sweet spreads,51
root vegetables,bags,4
root vegetables,long life bakery product,175
root vegetables,chocolate marshmallow,44
root vegetables,rum,25
root vegetables,sauces,29
root vegetables,waffles,174
root vegetables,napkins,196
root vegetables,spices,27
root vegetables,baby cosmetics,3
root vegetables,brandy,30
root vegetables,frozen fruits,10
root vegetables,canned fruit,17
root vegetables,zwieback,44
root vegetables,liver loaf,36
root vegetables,prosecco,17
root vegetables,bathroom cleaner,13
root vegetables,cat food,112
root vegetables,semi-finished bread,102
root vegetables,cookware,14
root vegetables,canned fish,81
root vegetables,chewing gum,126
root vegetables,canned vegetables,58
root vegetables,light bulbs,24
root vegetables,artif. sweetener,18
root vegetables,hygiene articles,143
root vegetables,frozen fish,71
root vegetables,potato products,18
root vegetables,nuts/prunes,23
root vegetables,vinegar,38
root vegetables,frozen dessert,70
root vegetables,decalcifier,7
root vegetables,spread cheese,69
root vegetables,house keeping products,36
root vegetables,frozen chicken,3
root vegetables,soap,18
root vegetables,cling film/bags,62
root vegetables,female sanitary products,33
root vegetables,white bread,213
root vegetables,pet care,61
root vegetables,Instant food products,45
root vegetables,salty snack,174
root vegetables,specialty cheese,58
root vegetables,baking powder,79
root vegetables,dish cleaner,48
root vegetables,sliced cheese,144
root vegetables,frozen vegetables,240
root vegetables,whipped/sour cream,325
root vegetables,oil,152
root vegetables,salt,58
root vegetables,shopping bags,336
root vegetables,margarine,260
root vegetables,domestic eggs,299
root vegetables,photo/film,57
root vegetables,hair spray,5
root vegetables,onions,197
root vegetables,candy,146
root vegetables,UHT-milk,197
root vegetables,liquor (appetizer),45
root vegetables,pickled vegetables,86
root vegetables,liquor,78
root vegetables,cream cheese,208
root vegetables,hard cheese,138
root vegetables,ice cream,157
root vegetables,meat,164
root vegetables,white wine,115
root vegetables,cleaner,16
root vegetables,condensed milk,73
root vegetables,specialty chocolate,146
root vegetables,dog food,47
root vegetables,dessert,222
root vegetables,bottled beer,326
root vegetables,beverages,161
root vegetables,finished products,44
root vegetables,popcorn,36
root vegetables,pasta,86
root vegetables,curd,283
root vegetables,newspapers,306
root vegetables,sparkling wine,39
root vegetables,fish,21
root vegetables,processed cheese,116
root vegetables,grapes,138
root vegetables,detergent,96
root vegetables,soda,465
root vegetables,herbs,108
root vegetables,frozen meals,157
root vegetables,sugar,169
root vegetables,flour,103
root vegetables,frozen potato products,45
root vegetables,red/blush wine,101
root vegetables,curd cheese,33
root vegetables,turkey,55
root vegetables,ham,172
root vegetables,misc. beverages,146
root vegetables,coffee,271
root vegetables,berries,211
root vegetables,canned beer,329
root vegetables,pastry,356
root vegetables,pork,265
pork,toilet cleaner,2
pork,make up remover,2
pork,ready soups,8
pork,pudding powder,8
pork,specialty vegetables,4
pork,salad dressing,4
pork,tea,12
pork,rice,22
pork,flower (seeds),35
pork,jam,8
pork,honey,5
pork,cake bar,43
pork,organic products,4
pork,softener,17
pork,cocoa drinks,11
pork,nut snack,11
pork,rubbing alcohol,3
pork,skin care,6
pork,cream,5
pork,ketchup,16
pork,syrup,10
pork,abrasive cleaner,11
pork,liqueur,5
pork,seasonal products,47
pork,cooking chocolate,8
pork,tidbits,8
pork,whisky,3
pork,candles,31
pork,male cosmetics,20
pork,dishes,59
pork,meat spreads,15
pork,cereals,21
pork,flower soil/fertilizer,9
pork,kitchen towels,12
pork,roll products,38
pork,dental care,10
pork,mayonnaise,41
pork,soft cheese,67
pork,organic sausage,10
pork,snack products,15
pork,instant coffee,27
pork,specialty fat,13
pork,mustard,45
pork,soups,23
pork,sweet spreads,31
pork,long life bakery product,84
pork,chocolate marshmallow,25
pork,rum,19
pork,sauces,22
pork,waffles,100
pork,napkins,123
pork,spices,16
pork,baby cosmetics,1
pork,brandy,18
pork,frozen fruits,3
pork,canned fruit,11
pork,zwieback,24
pork,liver loaf,25
pork,prosecco,13
pork,bathroom cleaner,8
pork,cat food,72
pork,semi-finished bread,71
pork,cookware,14
pork,canned fish,41
pork,chewing gum,74
pork,canned vegetables,39
pork,light bulbs,14
pork,artif. sweetener,19
pork,hygiene articles,84
pork,frozen fish,44
pork,potato products,12
pork,nuts/prunes,15
pork,vinegar,23
pork,frozen dessert,39
pork,decalcifier,3
pork,spread cheese,45
pork,house keeping products,26
pork,frozen chicken,4
pork,soap,10
pork,cling film/bags,34
pork,female sanitary products,18
pork,white bread,121
pork,pet care,40
pork,Instant food products,23
pork,salty snack,93
pork,specialty cheese,28
pork,baking powder,48
pork,dish cleaner,28
pork,sliced cheese,91
pork,frozen vegetables,153
pork,whipped/sour cream,201
pork,oil,87
pork,salt,37
pork,shopping bags,197
pork,margarine,161
pork,domestic eggs,187
pork,photo/film,38
pork,hair spray,5
pork,onions,127
pork,candy,85
pork,UHT-milk,133
pork,liquor (appetizer),32
pork,pickled vegetables,48
pork,liquor,51
pork,cream cheese,127
pork,hard cheese,90
pork,ice cream,93
pork,meat,121
pork,white wine,70
pork,cleaner,20
pork,condensed milk,45
pork,specialty chocolate,94
pork,dog food,30
pork,dessert,130
pork,bottled beer,209
pork,beverages,110
pork,finished products,30
pork,popcorn,21
pork,pasta,60
pork,curd,183
pork,newspapers,194
pork,sparkling wine,21
pork,fish,15
pork,processed cheese,68
pork,grapes,93
pork,detergent,51
pork,soda,288
pork,herbs,76
pork,frozen meals,103
pork,sugar,100
pork,flour,56
pork,frozen potato products,32
pork,red/blush wine,58
pork,curd cheese,21
pork,turkey,43
pork,ham,117
pork,misc. beverages,87
pork,coffee,163
pork,berries,133
pork,canned beer,227
pork,pastry,225
pastry,preservation products,1
pastry,toilet cleaner,4
pastry,make up remover,4
pastry,ready soups,13
pastry,pudding powder,12
pastry,specialty vegetables,5
pastry,salad dressing,3
pastry,tea,18
pastry,rice,34
pastry,flower (seeds),41
pastry,kitchen utensil,1
pastry,jam,22
pastry,honey,12
pastry,cake bar,65
pastry,organic products,6
pastry,softener,26
pastry,cocoa drinks,8
pastry,nut snack,11
pastry,rubbing alcohol,3
pastry,skin care,14
pastry,cream,7
pastry,ketchup,27
pastry,syrup,15
pastry,abrasive cleaner,11
pastry,liqueur,6
pastry,seasonal products,65
pastry,cooking chocolate,10
pastry,tidbits,15
pastry,whisky,5
pastry,candles,34
pastry,male cosmetics,23
pastry,dishes,79
pastry,meat spreads,27
pastry,cereals,28
pastry,flower soil/fertilizer,11
pastry,kitchen towels,22
pastry,roll products,47
pastry,dental care,22
pastry,mayonnaise,54
pastry,soft cheese,89
pastry,organic sausage,14
pastry,snack products,17
pastry,instant coffee,38
pastry,specialty fat,19
pastry,mustard,59
pastry,soups,37
pastry,sweet spreads,48
pastry,bags,1
pastry,long life bakery product,148
pastry,chocolate marshmallow,36
pastry,rum,18
pastry,sauces,31
pastry,waffles,155
pastry,napkins,181
pastry,spices,30
pastry,brandy,30
pastry,frozen fruits,5
pastry,canned fruit,14
pastry,zwieback,39
pastry,liver loaf,29
pastry,prosecco,13
pastry,bathroom cleaner,11
pastry,cat food,98
pastry,semi-finished bread,83
pastry,cookware,11
pastry,canned fish,64
pastry,chewing gum,108
pastry,canned vegetables,48
pastry,light bulbs,22
pastry,artif. sweetener,17
pastry,hygiene articles,138
pastry,frozen fish,66
pastry,potato products,14
pastry,nuts/prunes,23
pastry,vinegar,34
pastry,frozen dessert,61
pastry,decalcifier,6
pastry,spread cheese,56
pastry,house keeping products,29
pastry,frozen chicken,3
pastry,soap,10
pastry,cling film/bags,49
pastry,female sanitary products,23
pastry,white bread,196
pastry,pet care,54
pastry,Instant food products,36
pastry,salty snack,159
pastry,specialty cheese,46
pastry,baking powder,77
pastry,dish cleaner,43
pastry,sliced cheese,122
pastry,frozen vegetables,197
pastry,whipped/sour cream,273
pastry,oil,129
pastry,salt,49
pastry,shopping bags,300
pastry,margarine,231
pastry,domestic eggs,258
pastry,photo/film,53
pastry,hair spray,6
pastry,onions,168
pastry,candy,126
pastry,UHT-milk,168
pastry,liquor (appetizer),42
pastry,pickled vegetables,84
pastry,liquor,58
pastry,cream cheese,185
pastry,hard cheese,122
pastry,ice cream,130
pastry,meat,144
pastry,white wine,104
pastry,cleaner,22
pastry,condensed milk,65
pastry,specialty chocolate,130
pastry,dog food,48
pastry,dessert,199
pastry,bottled beer,277
pastry,beverages,150
pastry,finished products,36
pastry,popcorn,27
pastry,pasta,80
pastry,curd,244
pastry,newspapers,278
pastry,sparkling wine,28
pastry,fish,17
pastry,processed cheese,90
pastry,grapes,115
pastry,detergent,70
pastry,soda,408
pastry,herbs,83
pastry,frozen meals,137
pastry,sugar,143
pastry,flour,94
pastry,frozen potato products,45
pastry,red/blush wine,96
pastry,curd cheese,34
pastry,turkey,46
pastry,ham,141
pastry,misc. beverages,122
pastry,coffee,232
pastry,berries,176
pastry,canned beer,278
canned beer,preservation products,1
canned beer,toilet cleaner,2
canned beer,make up remover,4
canned beer,ready soups,12
canned beer,pudding powder,11
canned beer,specialty vegetables,7
canned beer,salad dressing,5
canned beer,tea,13
canned beer,rice,26
canned beer,flower (seeds),38
canned beer,kitchen utensil,1
canned beer,jam,22
canned beer,honey,4
canned beer,cake bar,58
canned beer,organic products,6
canned beer,softener,25
canned beer,cocoa drinks,10
canned beer,nut snack,16
canned beer,rubbing alcohol,5
canned beer,skin care,10
canned beer,cream,8
canned beer,ketchup,19
canned beer,syrup,14
canned beer,abrasive cleaner,13
canned beer,liqueur,5
canned beer,seasonal products,54
canned beer,cooking chocolate,10
canned beer,tidbits,13
canned beer,whisky,4
canned beer,candles,33
canned beer,male cosmetics,25
canned beer,dishes,73
canned beer,meat spreads,16
canned beer,cereals,25
canned beer,flower soil/fertilizer,11
canned beer,kitchen towels,19
canned beer,roll products,48
canned beer,dental care,21
canned beer,mayonnaise,42
canned beer,soft cheese,88
canned beer,organic sausage,10
canned beer,snack products,12
canned beer,instant coffee,28
canned beer,specialty fat,23
canned beer,mustard,53
canned beer,soups,24
canned beer,sweet spreads,42
canned beer,bags,2
canned beer,long life bakery product,122
canned beer,chocolate marshmallow,30
canned beer,rum,19
canned beer,sauces,28
canned beer,waffles,127
canned beer,napkins,154
canned beer,spices,23
canned beer,baby cosmetics,2
canned beer,brandy,19
canned beer,frozen fruits,4
canned beer,canned fruit,13
canned beer,zwieback,32
canned beer,liver loaf,34
canned beer,prosecco,16
canned beer,bathroom cleaner,11
canned beer,cat food,96
canned beer,semi-finished bread,72
canned beer,cookware,11
canned beer,canned fish,57
canned beer,chewing gum,91
canned beer,canned vegetables,41
canned beer,light bulbs,18
canned beer,artif. sweetener,14
canned beer,hygiene articles,113
canned beer,frozen fish,56
canned beer,potato products,17
canned beer,nuts/prunes,21
