source,dest,weight
canned beer,flour,27
canned beer,frozen potato products,13
canned beer,red/blush wine,40
canned beer,curd cheese,10
canned beer,turkey,21
canned beer,ham,62
canned beer,misc. beverages,51
canned beer,coffee,82
canned beer,berries,54
berries,toilet cleaner,1
berries,ready soups,1
berries,pudding powder,2
berries,tea,3
berries,rice,6
berries,flower (seeds),9
berries,jam,1
berries,honey,1
berries,cake bar,10
berries,organic products,3
berries,softener,5
berries,cocoa drinks,1
berries,nut snack,3
berries,skin care,3
berries,ketchup,4
berries,syrup,1
berries,abrasive cleaner,2
berries,seasonal products,14
berries,tidbits,5
berries,candles,8
berries,male cosmetics,6
berries,dishes,13
berries,meat spreads,6
berries,cereals,6
berries,flower soil/fertilizer,1
berries,kitchen towels,3
berries,roll products,7
berries,dental care,2
berries,mayonnaise,9
berries,soft cheese,18
berries,organic sausage,2
berries,snack products,1
berries,instant coffee,8
berries,specialty fat,1
berries,mustard,3
berries,soups,2
berries,sweet spreads,10
berries,long life bakery product,27
berries,chocolate marshmallow,4
berries,rum,4
berries,sauces,3
berries,waffles,21
berries,napkins,32
berries,spices,2
berries,brandy,3
berries,canned fruit,1
berries,zwieback,8
berries,liver loaf,4
berries,prosecco,1
berries,bathroom cleaner,1
berries,cat food,18
berries,semi-finished bread,12
berries,canned fish,6
berries,chewing gum,12
berries,canned vegetables,9
berries,light bulbs,3
berries,artif. sweetener,4
berries,hygiene articles,20
berries,frozen fish,9
berries,nuts/prunes,2
berries,vinegar,7
berries,frozen dessert,6
berries,spread cheese,5
berries,house keeping products,4
berries,soap,3
berries,cling film/bags,9
berries,female sanitary products,4
berries,white bread,36
berries,pet care,9
berries,Instant food products,3
berries,salty snack,25
berries,specialty cheese,10
berries,baking powder,14
berries,dish cleaner,14
berries,sliced cheese,22
berries,frozen vegetables,39
berries,whipped/sour cream,63
berries,oil,19
berries,salt,6
berries,shopping bags,68
berries,margarine,36
berries,domestic eggs,51
berries,photo/film,1
berries,hair spray,1
berries,onions,28
berries,candy,21
berries,UHT-milk,29
berries,liquor (appetizer),8
berries,pickled vegetables,11
berries,liquor,11
berries,cream cheese,29
berries,hard cheese,14
berries,ice cream,21
berries,meat,20
berries,white wine,16
berries,cleaner,2
berries,condensed milk,11
berries,specialty chocolate,20
berries,dog food,6
berries,dessert,28
berries,bottled beer,65
berries,beverages,24
berries,finished products,9
berries,popcorn,4
berries,pasta,9
berries,curd,40
berries,newspapers,52
berries,sparkling wine,2
berries,fish,1
berries,processed cheese,16
berries,grapes,25
berries,detergent,11
berries,soda,110
berries,herbs,17
berries,frozen meals,18
berries,sugar,23
berries,flour,11
berries,frozen potato products,8
berries,red/blush wine,14
berries,curd cheese,2
berries,turkey,4
berries,ham,31
berries,misc. beverages,16
berries,coffee,42
coffee,toilet cleaner,1
coffee,ready soups,1
coffee,pudding powder,2
coffee,specialty vegetables,2
coffee,tea,4
coffee,rice,7
coffee,flower (seeds),13
coffee,jam,5
coffee,honey,2
coffee,cake bar,13
coffee,organic products,2
coffee,softener,5
coffee,cocoa drinks,2
coffee,nut snack,2
coffee,rubbing alcohol,2
coffee,cream,2
coffee,ketchup,6
coffee,syrup,1
coffee,abrasive cleaner,4
coffee,liqueur,2
coffee,seasonal products,12
coffee,tidbits,7
coffee,candles,8
coffee,male cosmetics,4
coffee,dishes,19
coffee,meat spreads,5
coffee,cereals,1
coffee,flower soil/fertilizer,1
coffee,kitchen towels,6
coffee,roll products,11
coffee,dental care,2
coffee,mayonnaise,14
coffee,soft cheese,19
coffee,organic sausage,2
coffee,snack products,1
coffee,instant coffee,9
coffee,specialty fat,3
coffee,mustard,7
coffee,soups,6
coffee,sweet spreads,8
coffee,bags,1
coffee,long life bakery product,32
coffee,chocolate marshmallow,7
coffee,rum,4
coffee,sauces,9
coffee,waffles,26
coffee,napkins,42
coffee,spices,4
coffee,brandy,6
coffee,frozen fruits,1
coffee,canned fruit,9
coffee,zwieback,6
coffee,liver loaf,5
coffee,prosecco,2
coffee,bathroom cleaner,2
coffee,cat food,26
coffee,semi-finished bread,19
coffee,cookware,4
coffee,canned fish,11
coffee,chewing gum,33
coffee,canned vegetables,7
coffee,light bulbs,3
coffee,artif. sweetener,2
coffee,hygiene articles,29
coffee,frozen fish,12
coffee,potato products,2
coffee,nuts/prunes,8
coffee,vinegar,6
coffee,frozen dessert,12
coffee,decalcifier,1
coffee,spread cheese,12
coffee,house keeping products,8
coffee,frozen chicken,1
coffee,soap,2
coffee,cling film/bags,13
coffee,female sanitary products,9
coffee,white bread,40
coffee,pet care,12
coffee,Instant food products,7
coffee,salty snack,37
coffee,specialty cheese,7
coffee,baking powder,14
coffee,dish cleaner,9
coffee,sliced cheese,25
coffee,frozen vegetables,51
coffee,whipped/sour cream,63
coffee,oil,38
coffee,salt,8
coffee,shopping bags,70
coffee,margarine,53
coffee,domestic eggs,82
coffee,photo/film,9
coffee,onions,36
coffee,candy,26
coffee,UHT-milk,50
coffee,liquor (appetizer),11
coffee,pickled vegetables,22
coffee,liquor,15
coffee,cream cheese,54
coffee,hard cheese,28
coffee,ice cream,30
coffee,meat,31
coffee,white wine,24
coffee,cleaner,4
coffee,condensed milk,15
coffee,specialty chocolate,26
coffee,dog food,13
coffee,dessert,39
coffee,bottled beer,82
coffee,beverages,30
coffee,finished products,5
coffee,popcorn,5
coffee,pasta,19
coffee,curd,62
coffee,newspapers,65
coffee,sparkling wine,6
coffee,fish,7
coffee,processed cheese,10
coffee,grapes,26
coffee,detergent,15
coffee,soda,168
coffee,herbs,18
coffee,frozen meals,33
coffee,sugar,28
coffee,flour,20
coffee,frozen potato products,9
coffee,red/blush wine,18
coffee,curd cheese,10
coffee,turkey,13
coffee,ham,28
coffee,misc. beverages,39
misc. beverages,make up remover,2
misc. beverages,salad dressing,1
misc. beverages,tea,2
misc. beverages,rice,4
misc. beverages,flower (seeds),8
misc. beverages,jam,1
misc. beverages,honey,1
misc. beverages,cake bar,3
misc. beverages,organic products,2
misc. beverages,softener,2
misc. beverages,cocoa drinks,1
misc. beverages,skin care,1
misc. beverages,ketchup,1
misc. beverages,syrup,2
misc. beverages,abrasive cleaner,3
misc. beverages,liqueur,1
misc. beverages,seasonal products,8
misc. beverages,candles,9
misc. beverages,male cosmetics,4
misc. beverages,dishes,13
misc. beverages,flower soil/fertilizer,2
misc. beverages,kitchen towels,2
misc. beverages,roll products,3
misc. beverages,mayonnaise,6
misc. beverages,soft cheese,9
misc. beverages,organic sausage,1
misc. beverages,snack products,1
misc. beverages,instant coffee,9
misc. beverages,specialty fat,2
misc. beverages,mustard,7
misc. beverages,soups,4
misc. beverages,sweet spreads,4
misc. beverages,bags,1
misc. beverages,long life bakery product,22
misc. beverages,chocolate marshmallow,3
misc. beverages,rum,1
misc. beverages,sauces,6
misc. beverages,waffles,16
misc. beverages,napkins,23
misc. beverages,spices,1
misc. beverages,brandy,2
misc. beverages,canned fruit,1
misc. beverages,zwieback,5
misc. beverages,liver loaf,2
misc. beverages,bathroom cleaner,1
misc. beverages,cat food,14
misc. beverages,semi-finished bread,13
misc. beverages,cookware,1
misc. beverages,canned fish,8
misc. beverages,chewing gum,12
misc. beverages,canned vegetables,3
misc. beverages,artif. sweetener,3
misc. beverages,hygiene articles,12
misc. beverages,frozen fish,6
misc. beverages,potato products,1
misc. beverages,nuts/prunes,3
misc. beverages,vinegar,3
misc. beverages,frozen dessert,7
misc. beverages,decalcifier,1
misc. beverages,spread cheese,12
misc. beverages,house keeping products,4
misc. beverages,cling film/bags,7
misc. beverages,female sanitary products,1
misc. beverages,white bread,20
misc. beverages,pet care,5
misc. beverages,Instant food products,7
misc. beverages,salty snack,24
misc. beverages,specialty cheese,4
misc. beverages,baking powder,5
misc. beverages,dish cleaner,4
misc. beverages,sliced cheese,10
misc. beverages,frozen vegetables,33
misc. beverages,whipped/sour cream,37
misc. beverages,oil,20
misc. beverages,salt,8
misc. beverages,shopping bags,37
misc. beverages,margarine,24
misc. beverages,domestic eggs,31
misc. beverages,photo/film,4
misc. beverages,hair spray,1
misc. beverages,onions,27
misc. beverages,candy,14
misc. beverages,UHT-milk,17
misc. beverages,liquor (appetizer),6
misc. beverages,pickled vegetables,13
misc. beverages,liquor,8
misc. beverages,cream cheese,23
misc. beverages,hard cheese,14
misc. beverages,ice cream,13
misc. beverages,meat,15
misc. beverages,white wine,13
misc. beverages,cleaner,2
misc. beverages,condensed milk,6
misc. beverages,specialty chocolate,20
misc. beverages,dog food,5
misc. beverages,dessert,17
misc. beverages,bottled beer,46
misc. beverages,beverages,13
misc. beverages,finished products,7
misc. beverages,popcorn,5
misc. beverages,pasta,6
misc. beverages,curd,30
misc. beverages,newspapers,40
misc. beverages,sparkling wine,7
misc. beverages,fish,1
misc. beverages,processed cheese,8
misc. beverages,grapes,10
misc. beverages,detergent,15
misc. beverages,soda,67
misc. beverages,herbs,10
misc. beverages,frozen meals,16
misc. beverages,sugar,17
misc. beverages,flour,9
misc. beverages,frozen potato products,4
misc. beverages,red/blush wine,10
misc. beverages,curd cheese,4
misc. beverages,turkey,5
misc. beverages,ham,13
ham,toilet cleaner,1
ham,ready soups,2
ham,pudding powder,3
ham,salad dressing,1
ham,rice,5
ham,flower (seeds),4
ham,jam,2
ham,cake bar,5
ham,softener,1
ham,nut snack,2
ham,skin care,2
ham,ketchup,6
ham,seasonal products,7
ham,tidbits,1
ham,candles,4
ham,male cosmetics,5
ham,dishes,7
ham,meat spreads,4
ham,cereals,4
ham,kitchen towels,3
ham,roll products,3
ham,mayonnaise,5
ham,soft cheese,9
ham,organic sausage,1
ham,instant coffee,7
ham,specialty fat,3
ham,mustard,3
ham,soups,7
ham,sweet spreads,2
ham,long life bakery product,16
ham,chocolate marshmallow,6
ham,rum,5
ham,sauces,3
ham,waffles,17
ham,napkins,24
ham,spices,2
ham,baby cosmetics,1
ham,brandy,4
ham,frozen fruits,1
ham,canned fruit,3
ham,zwieback,7
ham,liver loaf,3
ham,prosecco,2
ham,bathroom cleaner,3
ham,cat food,10
ham,semi-finished bread,10
ham,canned fish,9
ham,chewing gum,18
ham,canned vegetables,4
ham,light bulbs,1
ham,artif. sweetener,5
ham,hygiene articles,10
ham,frozen fish,7
ham,potato products,1
ham,nuts/prunes,3
ham,vinegar,1
ham,frozen dessert,8
ham,spread cheese,8
ham,house keeping products,2
ham,cling film/bags,5
ham,female sanitary products,4
ham,white bread,30
ham,pet care,4
ham,Instant food products,2
ham,salty snack,19
ham,specialty cheese,6
ham,baking powder,11
ham,dish cleaner,5
ham,sliced cheese,13
ham,frozen vegetables,35
ham,whipped/sour cream,49
ham,oil,15
ham,salt,5
ham,shopping bags,50
ham,margarine,33
ham,domestic eggs,43
ham,photo/film,7
ham,hair spray,1
ham,onions,25
ham,candy,16
ham,UHT-milk,17
ham,liquor (appetizer),4
ham,pickled vegetables,15
ham,liquor,10
ham,cream cheese,28
ham,hard cheese,20
ham,ice cream,16
ham,meat,21
ham,white wine,17
ham,cleaner,3
ham,condensed milk,7
ham,specialty chocolate,25
ham,dog food,9
ham,dessert,23
ham,bottled beer,58
ham,beverages,19
ham,finished products,4
ham,popcorn,3
ham,pasta,9
ham,curd,28
ham,newspapers,50
ham,sparkling wine,5
ham,fish,7
ham,processed cheese,13
ham,grapes,16
ham,detergent,14
ham,soda,89
ham,herbs,6
ham,frozen meals,20
ham,sugar,21
ham,flour,11
ham,frozen potato products,5
ham,red/blush wine,10
ham,curd cheese,2
ham,turkey,5
turkey,ready soups,1
turkey,tea,2
turkey,rice,1
turkey,jam,2
turkey,cake bar,2
turkey,softener,1
turkey,cocoa drinks,1
turkey,nut snack,1
turkey,ketchup,1
turkey,syrup,1
turkey,abrasive cleaner,1
turkey,seasonal products,2
turkey,tidbits,1
turkey,male cosmetics,1
turkey,dishes,3
turkey,meat spreads,1
turkey,kitchen towels,1
turkey,roll products,1
turkey,dental care,3
turkey,mayonnaise,3
turkey,soft cheese,4
turkey,organic sausage,1
turkey,instant coffee,1
turkey,specialty fat,1
turkey,mustard,1
turkey,soups,2
turkey,sweet spreads,1
turkey,long life bakery product,5
turkey,rum,1
turkey,sauces,1
turkey,waffles,2
turkey,napkins,7
turkey,brandy,1
turkey,canned fruit,1
turkey,zwieback,1
turkey,bathroom cleaner,1
turkey,cat food,6
turkey,semi-finished bread,1
turkey,cookware,2
turkey,canned fish,5
turkey,chewing gum,6
turkey,canned vegetables,3
turkey,artif. sweetener,3
turkey,hygiene articles,3
turkey,frozen fish,3
turkey,potato products,1
turkey,vinegar,1
turkey,frozen dessert,2
turkey,spread cheese,5
turkey,cling film/bags,1
turkey,female sanitary products,1
turkey,white bread,10
turkey,pet care,5
turkey,Instant food products,3
turkey,salty snack,8
turkey,specialty cheese,3
turkey,baking powder,2
turkey,dish cleaner,1
turkey,sliced cheese,4
turkey,frozen vegetables,11
turkey,whipped/sour cream,15
turkey,oil,3
turkey,salt,3
turkey,shopping bags,21
turkey,margarine,13
turkey,domestic eggs,8
turkey,photo/film,1
turkey,onions,8
turkey,candy,2
turkey,UHT-milk,5
turkey,pickled vegetables,2
turkey,cream cheese,6
turkey,hard cheese,2
turkey,ice cream,2
turkey,meat,6
turkey,white wine,3
turkey,cleaner,1
turkey,condensed milk,4
turkey,specialty chocolate,4
turkey,dog food,2
turkey,dessert,5
turkey,bottled beer,10
turkey,beverages,5
turkey,popcorn,1
turkey,pasta,4
turkey,curd,19
turkey,newspapers,9
turkey,sparkling wine,1
turkey,fish,1
turkey,processed cheese,8
turkey,grapes,9
turkey,detergent,1
turkey,soda,31
turkey,herbs,7
turkey,frozen meals,4
turkey,sugar,7
turkey,flour,4
turkey,frozen potato products,2
turkey,red/blush wine,2
curd cheese,tea,1
curd cheese,flower (seeds),1
curd cheese,liqueur,1
curd cheese,seasonal products,1
curd cheese,whisky,1
curd cheese,candles,2
curd cheese,dishes,1
curd cheese,roll products,2
curd cheese,dental care,3
curd cheese,mayonnaise,1
curd cheese,soft cheese,2
curd cheese,snack products,1
curd cheese,mustard,5
curd cheese,soups,1
curd cheese,sweet spreads,1
curd cheese,long life bakery product,5
curd cheese,chocolate marshmallow,1
curd cheese,sauces,1
curd cheese,waffles,1
curd cheese,napkins,7
curd cheese,spices,2
curd cheese,zwieback,2
curd cheese,liver loaf,1
curd cheese,cat food,1
curd cheese,semi-finished bread,3
curd cheese,canned fish,1
curd cheese,chewing gum,1
curd cheese,canned vegetables,2
curd cheese,light bulbs,1
curd cheese,hygiene articles,3
curd cheese,frozen fish,2
curd cheese,nuts/prunes,2
curd cheese,frozen dessert,2
curd cheese,decalcifier,1
curd cheese,spread cheese,1
curd cheese,cling film/bags,3
curd cheese,white bread,5
curd cheese,Instant food products,1
curd cheese,salty snack,2
curd cheese,baking powder,1
curd cheese,sliced cheese,2
curd cheese,frozen vegetables,8
curd cheese,whipped/sour cream,15
curd cheese,oil,4
curd cheese,shopping bags,4
curd cheese,margarine,4
curd cheese,domestic eggs,8
curd cheese,photo/film,1
curd cheese,onions,3
curd cheese,candy,3
curd cheese,UHT-milk,5
curd cheese,pickled vegetables,2
curd cheese,cream cheese,3
curd cheese,hard cheese,6
curd cheese,ice cream,2
curd cheese,meat,2
curd cheese,white wine,4
curd cheese,condensed milk,1
curd cheese,specialty chocolate,2
curd cheese,dessert,6
curd cheese,bottled beer,7
curd cheese,beverages,3
curd cheese,finished products,1
curd cheese,popcorn,1
curd cheese,pasta,3
curd cheese,curd,8
curd cheese,newspapers,8
curd cheese,processed cheese,1
curd cheese,grapes,4
curd cheese,detergent,3
curd cheese,soda,22
curd cheese,herbs,6
curd cheese,frozen meals,5
curd cheese,sugar,7
curd cheese,flour,2
curd cheese,frozen potato products,3
curd cheese,red/blush wine,3
red/blush wine,make up remover,1
red/blush wine,ready soups,1
red/blush wine,salad dressing,1
red/blush wine,rice,2
red/blush wine,flower (seeds),2
red/blush wine,jam,2
red/blush wine,honey,1
red/blush wine,cake bar,3
red/blush wine,organic products,1
red/blush wine,softener,3
red/blush wine,cocoa drinks,1
red/blush wine,cream,1
red/blush wine,ketchup,1
red/blush wine,syrup,1
red/blush wine,abrasive cleaner,2
red/blush wine,seasonal products,3
red/blush wine,cooking chocolate,3
red/blush wine,candles,6
red/blush wine,male cosmetics,1
red/blush wine,dishes,3
red/blush wine,meat spreads,1
red/blush wine,cereals,2
red/blush wine,flower soil/fertilizer,1
red/blush wine,kitchen towels,2
red/blush wine,roll products,2
red/blush wine,mayonnaise,3
red/blush wine,soft cheese,8
red/blush wine,snack products,4
red/blush wine,instant coffee,2
red/blush wine,specialty fat,2
red/blush wine,mustard,6
red/blush wine,soups,1
red/blush wine,sweet spreads,3
red/blush wine,long life bakery product,3
red/blush wine,chocolate marshmallow,3
red/blush wine,rum,1
red/blush wine,sauces,4
